sku,date,competitor,structure_level_1,abc,xyz,seil,structure_level_3,promo_part_w_sku,avg_discount_w_sku,avg_discount_w_L3,promo_part_w_L3,flag_promo,pvp_is,discount,pvp_was,pvp_was_chain,last_promo_date
1665,2024-10-25,competitorA,3,C,Y,erratic,30308,0.4992974238875878,0.3605413696060037,0.3001862288079361,0.1687475124349224,0.0,109.18,0.0,109.18,109.18,2024-08-22
1665,2024-10-26,competitorA,3,C,Y,erratic,30308,0.4992974238875878,0.3605413696060037,0.3001862288079361,0.1687475124349224,0.0,109.18,0.0,109.18,109.18,2024-08-22
1665,2024-10-27,competitorA,3,C,Y,erratic,30308,0.4992974238875878,0.3605413696060037,0.3001862288079361,0.1687475124349224,0.0,109.18,0.0,109.18,109.18,2024-08-22
1665,2024-10-28,competitorA,3,C,Y,erratic,30308,0.4992974238875878,0.3605413696060037,0.3001862288079361,0.1687475124349224,0.0,109.18,0.0,109.18,109.18,2024-08-22
1665,2024-10-21,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-22,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-23,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-24,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-25,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-26,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-27,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1665,2024-10-28,competitorB,3,C,Y,erratic,30308,0.2395833333333333,0.3087260869565217,0.1429755112294162,0.1868291027790642,0.0,70.82,0.0,70.82,109.18,2024-04-03
1666,2024-10-21,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-22,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-23,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-24,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-25,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-26,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-27,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1666,2024-10-28,competitorA,3,C,X,smooth,30206,0.030206955574574,0.2939167417900837,0.2436903250996396,0.0641777446450847,0.0,58.84,0.0,58.84,58.84,2023-10-09
1669,2024-10-21,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-22,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-23,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-24,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-25,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-26,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-27,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1669,2024-10-28,competitorA,3,C,X,smooth,30206,0.1347042633847432,0.2571021588280647,0.2436903250996396,0.0641777446450847,0.0,34.54,0.0,34.54,34.54,2024-04-01
1671,2024-10-21,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,27.600292000000003,0.3614,43.22,43.22,2024-10-28
1671,2024-10-22,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1671,2024-10-23,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1671,2024-10-24,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1671,2024-10-25,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1671,2024-10-26,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1671,2024-10-27,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1671,2024-10-28,competitorA,3,C,X,smooth,30207,0.5654831768388107,0.3154504886275188,0.3141533421676947,0.3764455279901781,1.0,32.108138,0.2571,43.22,43.22,2024-10-28
1672,2024-10-21,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,0.0,48.43,0.0,48.43,48.43,2024-10-28
1672,2024-10-22,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1672,2024-10-23,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1672,2024-10-24,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1672,2024-10-25,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1672,2024-10-26,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1672,2024-10-27,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1672,2024-10-28,competitorA,3,C,X,smooth,30507,0.0806301309074772,0.1140456246560264,0.2306789411451713,0.2767560580525876,1.0,41.141285,0.1505,48.43,48.43,2024-10-28
1674,2024-10-21,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-22,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-23,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-24,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-25,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-26,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-27,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1674,2024-10-28,competitorA,3,C,X,smooth,30206,0.0512794476035743,0.2728083168316831,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1675,2024-10-21,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-22,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-23,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-24,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-25,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-26,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-27,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1675,2024-10-28,competitorA,3,B,Z,erratic,30206,0.1135778788540608,0.2533525624947747,0.2436903250996396,0.0641777446450847,0.0,21.52,0.0,21.52,21.52,2024-04-21
1677,2024-10-21,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-22,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-23,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-24,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-25,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-26,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-27,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1677,2024-10-28,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,39.75,0.0,39.75,46.69,
1678,2024-10-21,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-22,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-23,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-24,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-25,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-26,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-27,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1678,2024-10-28,competitorA,3,C,Y,erratic,30111,0.0,0.0,0.2839986187206187,0.138013464810574,0.0,46.69,0.0,46.69,46.69,
1679,2024-10-21,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,0.0,29.33,0.0,29.33,29.33,2024-10-28
1679,2024-10-22,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,0.0,29.33,0.0,29.33,29.33,2024-10-28
1679,2024-10-23,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,1.0,24.129791,0.1773,29.33,29.33,2024-10-28
1679,2024-10-24,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,1.0,24.129791,0.1773,29.33,29.33,2024-10-28
1679,2024-10-25,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,1.0,24.129791,0.1773,29.33,29.33,2024-10-28
1679,2024-10-26,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,1.0,24.129791,0.1773,29.33,29.33,2024-10-28
1679,2024-10-27,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,1.0,24.129791,0.1773,29.33,29.33,2024-10-28
1679,2024-10-28,competitorA,3,B,X,smooth,30508,0.220134465937018,0.1247285235349336,0.1232078917464701,0.1560735418222255,1.0,24.129791,0.1773,29.33,29.33,2024-10-28
1680,2024-10-21,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-22,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-23,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-24,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-25,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-26,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-27,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-28,competitorA,1,B,Y,smooth,10104,0.1001159608857132,0.1573600554352215,0.1912967851993927,0.2386325870117361,0.0,51.9,0.0,51.9,69.25,2024-10-07
1680,2024-10-21,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-22,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-23,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-24,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-25,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-26,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-27,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1680,2024-10-28,competitorB,1,B,Y,smooth,10104,0.0909547331767754,0.104921352682811,0.1752239211037861,0.1236909323862776,0.0,51.2,0.0,51.2,69.25,2024-06-23
1682,2024-10-21,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,1.0,31.93958,0.261,43.22,43.22,2024-10-21
1682,2024-10-22,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1682,2024-10-23,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1682,2024-10-24,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1682,2024-10-25,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1682,2024-10-26,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1682,2024-10-27,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1682,2024-10-28,competitorA,1,C,X,smooth,10307,0.381222257095458,0.2550489602935641,0.1334190511854922,0.0412582182911023,0.0,43.22,0.0,43.22,43.22,2024-10-21
1683,2024-10-21,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-22,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-23,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-24,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-25,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-26,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-27,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-28,competitorA,2,B,X,smooth,20208,0.0973030286553205,0.0935683058582471,0.2122143397194409,0.0591434243333037,0.0,62.14,0.0,62.14,62.31,2024-02-26
1683,2024-10-21,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-22,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-23,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-24,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-25,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-26,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-27,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1683,2024-10-28,competitorB,2,B,X,smooth,20208,0.0,0.0,0.0737865982510373,0.2049295767613468,0.0,62.14,0.0,62.14,62.31,
1684,2024-10-21,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,1.0,18.050277,0.2777,24.99,30.9,2024-10-21
1684,2024-10-22,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-23,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-24,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-25,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-26,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-27,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-28,competitorA,2,B,X,smooth,20206,0.5571467671303452,0.2934536677695742,0.2784393371108801,0.2986862144865368,0.0,24.99,0.0,24.99,30.9,2024-10-21
1684,2024-10-21,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,1.0,18.050586000000003,0.3417,27.42,30.9,2024-10-23
1684,2024-10-22,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,1.0,18.050586000000003,0.3417,27.42,30.9,2024-10-23
1684,2024-10-23,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,1.0,18.050586000000003,0.3417,27.42,30.9,2024-10-23
1684,2024-10-24,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,0.0,27.42,0.0,27.42,30.9,2024-10-23
1684,2024-10-25,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,0.0,27.42,0.0,27.42,30.9,2024-10-23
1684,2024-10-26,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,0.0,27.42,0.0,27.42,30.9,2024-10-23
1684,2024-10-27,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,0.0,27.42,0.0,27.42,30.9,2024-10-23
1684,2024-10-28,competitorB,2,B,X,smooth,20206,0.7671542553191489,0.4210619518114058,0.17841903151991,0.1277591188296077,0.0,27.42,0.0,27.42,30.9,2024-10-23
1685,2024-10-21,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-22,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-23,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-24,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-25,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-26,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-27,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1685,2024-10-28,competitorA,3,C,X,smooth,30206,0.0629108491334818,0.2699208117443868,0.2436903250996396,0.0641777446450847,0.0,38.88,0.0,38.88,38.88,2024-02-26
1686,2024-10-21,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,1.0,22.388764,0.2628,30.37,30.37,2024-10-21
1686,2024-10-22,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
1686,2024-10-23,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
1686,2024-10-24,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
1686,2024-10-25,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
1686,2024-10-26,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
1686,2024-10-27,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
1686,2024-10-28,competitorA,3,C,X,smooth,30208,0.1791260010815543,0.3527428838412881,0.2501406534063591,0.1059093732364084,0.0,30.37,0.0,30.37,30.37,2024-10-21
